frame,componente,problema,codigo_problema,area_px,largura_px,altura_px,x_px,y_px,proporcao_largura_altura,preenchimento,circularidade,tocou_crop_vertical,tocou_borda_lateral,threshold_usado,percentil_escuro_q,min_altura_config_px,min_largura_config_px,min_area_config_px,topo_ruler_mm_estimado,topo_minimo_config_mm
595,9,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,11.5,6.0,6.0,9.0,90.0,1.0,0.3194444444444444,0.6662308972294316,False,False,75.0,73.0,70.0,80.0,6000.0,,
595,10,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,17.0,8.0,7.0,396.0,88.0,1.1428571428571428,0.30357142857142855,0.5265598776692697,False,False,75.0,73.0,70.0,80.0,6000.0,,
595,11,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,3325.0,93.0,103.0,249.0,56.0,0.9029126213592233,0.3471134773984758,0.31700016226627137,False,False,75.0,73.0,70.0,80.0,6000.0,,
596,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,8.0,6.0,3.0,369.0,323.0,2.0,0.4444444444444444,0.7398388372977943,False,False,75.0,73.0,70.0,80.0,6000.0,,
596,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,97.5,25.0,9.0,389.0,313.0,2.7777777777777777,0.43333333333333335,0.3743018323841083,False,False,75.0,73.0,70.0,80.0,6000.0,,
596,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,5.5,4.0,4.0,400.0,208.0,1.0,0.34375,0.8399544551501442,False,False,75.0,73.0,70.0,80.0,6000.0,,
596,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,661.0,31.0,32.0,0.0,203.0,0.96875,0.6663306451612904,0.7449036631707876,False,True,75.0,73.0,70.0,80.0,6000.0,,
596,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,4.0,4.0,414.0,95.0,1.0,0.25,0.6981317246937627,False,False,75.0,73.0,70.0,80.0,6000.0,,
596,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,9.0,92.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,73.0,70.0,80.0,6000.0,,
596,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,17.0,8.0,7.0,396.0,88.0,1.1428571428571428,0.30357142857142855,0.5265598776692697,False,False,75.0,73.0,70.0,80.0,6000.0,,
596,8,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,3332.5,93.0,103.0,249.0,56.0,0.9029126213592233,0.3478964401294498,0.31466159431877133,False,False,75.0,73.0,70.0,80.0,6000.0,,
597,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,8.0,6.0,3.0,369.0,323.0,2.0,0.4444444444444444,0.7398388372977943,False,False,75.0,73.0,70.0,80.0,6000.0,,
597,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,97.5,25.0,9.0,389.0,313.0,2.7777777777777777,0.43333333333333335,0.3743018323841083,False,False,75.0,73.0,70.0,80.0,6000.0,,
597,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,137.5,18.0,16.0,218.0,300.0,1.125,0.4774305555555556,0.7093234135945216,False,False,75.0,73.0,70.0,80.0,6000.0,,
597,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,89.0,24.0,9.0,192.0,279.0,2.6666666666666665,0.41203703703703703,0.2947589129784297,False,False,75.0,73.0,70.0,80.0,6000.0,,
597,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,5.5,4.0,4.0,400.0,208.0,1.0,0.34375,0.8399544551501442,False,False,75.0,73.0,70.0,80.0,6000.0,,
597,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,660.5,31.0,32.0,0.0,203.0,0.96875,0.6658266129032258,0.7361502131080955,False,True,75.0,73.0,70.0,80.0,6000.0,,
597,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,4.0,4.0,414.0,95.0,1.0,0.25,0.6981317246937627,False,False,75.0,73.0,70.0,80.0,6000.0,,
597,8,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,11.5,6.0,6.0,9.0,90.0,1.0,0.3194444444444444,0.6662308972294316,False,False,75.0,73.0,70.0,80.0,6000.0,,
597,9,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,17.0,8.0,7.0,396.0,88.0,1.1428571428571428,0.30357142857142855,0.5265598776692697,False,False,75.0,73.0,70.0,80.0,6000.0,,
597,10,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,3342.0,93.0,102.0,249.0,56.0,0.9117647058823529,0.3523086654016445,0.3221605918444338,False,False,75.0,73.0,70.0,80.0,6000.0,,
598,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,8.0,6.0,3.0,369.0,323.0,2.0,0.4444444444444444,0.7398388372977943,False,False,75.0,73.0,70.0,80.0,6000.0,,
598,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,96.5,25.0,9.0,389.0,313.0,2.7777777777777777,0.4288888888888889,0.3704628407752417,False,False,75.0,73.0,70.0,80.0,6000.0,,
598,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,5.5,4.0,4.0,400.0,208.0,1.0,0.34375,0.8399544551501442,False,False,75.0,73.0,70.0,80.0,6000.0,,
598,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,660.0,31.0,32.0,0.0,203.0,0.96875,0.6653225806451613,0.7437767287333128,False,True,75.0,73.0,70.0,80.0,6000.0,,
598,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,4.0,4.0,414.0,95.0,1.0,0.25,0.6981317246937627,False,False,75.0,73.0,70.0,80.0,6000.0,,
598,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,9.0,92.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,73.0,70.0,80.0,6000.0,,
598,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,17.0,8.0,7.0,396.0,88.0,1.1428571428571428,0.30357142857142855,0.5265598776692697,False,False,75.0,73.0,70.0,80.0,6000.0,,
598,8,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,3311.0,93.0,103.0,249.0,56.0,0.9029126213592233,0.3456519469673244,0.315665425777432,False,False,75.0,73.0,70.0,80.0,6000.0,,
599,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,8.0,6.0,3.0,369.0,323.0,2.0,0.4444444444444444,0.7398388372977943,False,False,75.0,72.0,70.0,80.0,6000.0,,
599,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,96.5,25.0,9.0,389.0,313.0,2.7777777777777777,0.4288888888888889,0.3704628407752417,False,False,75.0,72.0,70.0,80.0,6000.0,,
599,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,7.0,5.0,4.0,400.0,208.0,1.25,0.35,0.8001063873003664,False,False,75.0,72.0,70.0,80.0,6000.0,,
599,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,662.5,31.0,32.0,0.0,203.0,0.96875,0.6678427419354839,0.7383792826405955,False,True,75.0,72.0,70.0,80.0,6000.0,,
599,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,4.0,4.0,414.0,95.0,1.0,0.25,0.6981317246937627,False,False,75.0,72.0,70.0,80.0,6000.0,,
599,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,9.0,92.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,72.0,70.0,80.0,6000.0,,
599,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,17.0,8.0,7.0,396.0,88.0,1.1428571428571428,0.30357142857142855,0.5265598776692697,False,False,75.0,72.0,70.0,80.0,6000.0,,
599,8,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,3287.0,93.0,102.0,249.0,56.0,0.9117647058823529,0.3465106472696606,0.31540966948663646,False,False,75.0,72.0,70.0,80.0,6000.0,,
600,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,8.0,6.0,3.0,369.0,323.0,2.0,0.4444444444444444,0.7398388372977943,False,False,75.0,72.0,70.0,80.0,6000.0,,
600,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,96.5,25.0,9.0,389.0,313.0,2.7777777777777777,0.4288888888888889,0.3704628392314508,False,False,75.0,72.0,70.0,80.0,6000.0,,
600,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,157.0,18.0,18.0,217.0,292.0,1.0,0.4845679012345679,0.7410442100353727,False,False,75.0,72.0,70.0,80.0,6000.0,,
600,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,211.5,34.0,22.0,186.0,262.0,1.5454545454545454,0.2827540106951872,0.23296291630658708,False,False,75.0,72.0,70.0,80.0,6000.0,,
600,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,5.5,4.0,4.0,400.0,208.0,1.0,0.34375,0.8399544551501442,False,False,75.0,72.0,70.0,80.0,6000.0,,
600,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,665.5,31.0,31.0,0.0,204.0,1.0,0.6925078043704475,0.7534333321429802,False,True,75.0,72.0,70.0,80.0,6000.0,,
600,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,3.0,4.0,339.0,170.0,0.75,0.3333333333333333,0.8573716241035623,False,False,75.0,72.0,70.0,80.0,6000.0,,
600,8,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,5.5,4.0,4.0,414.0,95.0,1.0,0.34375,0.8399544551501442,False,False,75.0,72.0,70.0,80.0,6000.0,,
600,9,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,10.0,91.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,72.0,70.0,80.0,6000.0,,
600,10,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,17.0,8.0,7.0,396.0,88.0,1.1428571428571428,0.30357142857142855,0.5265598776692697,False,False,75.0,72.0,70.0,80.0,6000.0,,
600,11,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,3287.0,93.0,101.0,249.0,56.0,0.9207920792079208,0.349941445757479,0.31831779241891134,False,False,75.0,72.0,70.0,80.0,6000.0,,
601,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,8.0,6.0,3.0,369.0,323.0,2.0,0.4444444444444444,0.7398388372977943,False,False,75.0,72.0,70.0,80.0,6000.0,,
601,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,96.5,25.0,9.0,389.0,313.0,2.7777777777777777,0.4288888888888889,0.3704628392314508,False,False,75.0,72.0,70.0,80.0,6000.0,,
601,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,5.5,4.0,4.0,400.0,208.0,1.0,0.34375,0.8399544551501442,False,False,75.0,72.0,70.0,80.0,6000.0,,
601,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,664.5,31.0,31.0,0.0,204.0,1.0,0.6914672216441207,0.7523012009151171,False,True,75.0,72.0,70.0,80.0,6000.0,,
601,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,3.0,4.0,339.0,170.0,0.75,0.3333333333333333,0.8573716241035623,False,False,75.0,72.0,70.0,80.0,6000.0,,
601,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,5.5,4.0,4.0,414.0,95.0,1.0,0.34375,0.8399544551501442,False,False,75.0,72.0,70.0,80.0,6000.0,,
601,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,11.5,6.0,5.0,9.0,90.0,1.2,0.38333333333333336,0.7480139255824745,False,False,75.0,72.0,70.0,80.0,6000.0,,
601,8,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,17.0,8.0,7.0,396.0,88.0,1.1428571428571428,0.30357142857142855,0.5265598776692697,False,False,75.0,72.0,70.0,80.0,6000.0,,
601,9,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,3287.0,93.0,101.0,249.0,56.0,0.9207920792079208,0.349941445757479,0.31831779241891134,False,False,75.0,72.0,70.0,80.0,6000.0,,
602,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,8.0,6.0,3.0,369.0,323.0,2.0,0.4444444444444444,0.7398388372977943,False,False,75.0,71.0,70.0,80.0,6000.0,,
602,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,95.5,25.0,9.0,389.0,313.0,2.7777777777777777,0.42444444444444446,0.3666238476065864,False,False,75.0,71.0,70.0,80.0,6000.0,,
602,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,5.5,4.0,4.0,400.0,208.0,1.0,0.34375,0.8399544551501442,False,False,75.0,71.0,70.0,80.0,6000.0,,
602,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,665.5,31.0,31.0,0.0,204.0,1.0,0.6925078043704475,0.7534333321429802,False,True,75.0,71.0,70.0,80.0,6000.0,,
602,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,3.0,4.0,339.0,170.0,0.75,0.3333333333333333,0.8573716241035623,False,False,75.0,71.0,70.0,80.0,6000.0,,
602,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,5.5,4.0,4.0,414.0,95.0,1.0,0.34375,0.8399544551501442,False,False,75.0,71.0,70.0,80.0,6000.0,,
602,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,10.0,91.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,71.0,70.0,80.0,6000.0,,
602,8,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,17.0,8.0,7.0,396.0,88.0,1.1428571428571428,0.30357142857142855,0.5265598776692697,False,False,75.0,71.0,70.0,80.0,6000.0,,
602,9,Objeto escuro rejeitado porque a área é pequena demais para ser a bolinha.,too_small_area,3293.5,93.0,101.0,249.0,56.0,0.9207920792079208,0.3506334504418184,0.3199871200008861,False,False,75.0,71.0,70.0,80.0,6000.0,,
603,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,8.0,6.0,3.0,369.0,323.0,2.0,0.4444444444444444,0.7398388372977943,False,False,75.0,70.0,70.0,80.0,6000.0,,
603,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,95.5,25.0,9.0,389.0,313.0,2.7777777777777777,0.42444444444444446,0.3666238476065864,False,False,75.0,70.0,70.0,80.0,6000.0,,
603,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,5.5,4.0,4.0,400.0,208.0,1.0,0.34375,0.8399544551501442,False,False,75.0,70.0,70.0,80.0,6000.0,,
603,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,663.5,31.0,31.0,0.0,204.0,1.0,0.690426638917794,0.7511690696872538,False,True,75.0,70.0,70.0,80.0,6000.0,,
